type        entry_flag  entry_name                              entry_disp                              version                 latest                  release         support         web_regexp                                                                                                                                      web_path                                                                                                                                        web_tstamp                                      web_size        web_check                                       web_status      iso_path                                                                                iso_tstamp                                      iso_size        iso_volume                                  rmk_path                                                                                rmk_tstamp                                      rmk_size        rmk_volume                                  ldr_initrd                                                                              ldr_kernel                                                                              cfg_path                                                                                cfg_tstamp                                      lnk_path                                                                                create_flag 
liveinst    S           ubuntu-desktop-22.04                    Ubuntu%2022.04%20Desktop                ubuntu-22.04            ubuntu-22.04            2022-04-21      2027-06-01      https://releases.ubuntu.com/22.04/ubuntu-22.04[0-9.]*-desktop-amd64.iso                                                                         -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/ubuntu/ubuntu-22.04.5-desktop-amd64.iso                             -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-22.04.5-desktop-amd64_preseed.iso                                  -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-22.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-22.04/casper/vmlinuz                                       :_DIRS_CONF_:/preseed/ps_ubiquity_desktop_old.cfg                                       -                                               -                                                                                       -           
liveinst    o           ubuntu-desktop-24.04                    Ubuntu%2024.04%20Desktop                ubuntu-24.04            ubuntu-24.04            2024-04-25      2029-05-31      https://releases.ubuntu.com/24.04/ubuntu-24.04[0-9.]*-desktop-amd64.iso                                                                         https://releases.ubuntu.com/24.04/ubuntu-24.04.4-desktop-amd64.iso                                                                              2026-02-10%2001:41:25+0000                      6655619072      -                                               200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-24.04.4-desktop-amd64.iso                             2026-02-10%2001:41:25+0000                      6655619072      Ubuntu%2024.04.4%20LTS%20amd64              :_DIRS_RMAK_:/ubuntu-24.04.4-desktop-amd64_nocloud.iso                                  -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-24.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-24.04/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/ubuntu_desktop_old                                                2026-03-14%2013:29:12+0000                      -                                                                                       c           
liveinst    x           ubuntu-desktop-24.10                    Ubuntu%2024.10%20Desktop                ubuntu-24.10            ubuntu-24.10            2024-10-10      2025-07-10      https://releases.ubuntu.com/24.10/ubuntu-24.10[0-9.]*-desktop-amd64.iso                                                                         -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/ubuntu/ubuntu-24.10-desktop-amd64.iso                               -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-24.10-desktop-amd64_nocloud.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-24.10/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-24.10/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/ubuntu_desktop_old                                                -                                               -                                                                                       -           
liveinst    x           ubuntu-desktop-25.04                    Ubuntu%2025.04%20Desktop                ubuntu-25.04            ubuntu-25.04            2025-04-17      2026-01-15      https://releases.ubuntu.com/25.04/ubuntu-25.04[0-9.]*-desktop-amd64.iso                                                                         -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/ubuntu/ubuntu-25.04-desktop-amd64.iso                               -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-25.04-desktop-amd64_nocloud.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-25.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-25.04/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/ubuntu_desktop_old                                                -                                               -                                                                                       -           
liveinst    o           ubuntu-desktop-25.10                    Ubuntu%2025.10%20Desktop                ubuntu-25.10            ubuntu-25.10            2025-10-09      2026-07-09      https://releases.ubuntu.com/25.10/ubuntu-25.10[0-9.]*-desktop-amd64.iso                                                                         https://releases.ubuntu.com/25.10/ubuntu-25.10-desktop-amd64.iso                                                                                2025-10-07%2003:55:53+0000                      5702520832      -                                               200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-25.10-desktop-amd64.iso                               2025-10-07%2003:55:53+0000                      5702520832      Ubuntu%2025.10%20amd64                      :_DIRS_RMAK_:/ubuntu-25.10-desktop-amd64_nocloud.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-25.10/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-25.10/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/ubuntu_desktop_old                                                2026-03-14%2013:29:12+0000                      -                                                                                       c           
liveinst    =           ubuntu-desktop-26.04                    Ubuntu%2026.04%20Desktop                ubuntu-26.04            ubuntu-26.04            2026-04-23      2031-05-29      https://releases.ubuntu.com/26.04/ubuntu-26.04[0-9.]*-desktop-amd64.iso                                                                         -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/ubuntu/ubuntu-26.04-desktop-amd64.iso                               -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-26.04-desktop-amd64_nocloud.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-26.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-26.04/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/ubuntu_desktop                                                    -                                               -                                                                                       -           
liveinst    o           ubuntu-desktop-26.04                    Ubuntu%2026.04%20Desktop                ubuntu-26.04            ubuntu-26.04            2026-04-23      2031-05-29      https://cdimage.ubuntu.com/releases/26.04/snapshot-[0-9.]*/ubuntu-26.04-snapshot[0-9.]*-desktop-amd64.iso                                       https://cdimage.ubuntu.com/releases/26.04/snapshot-4/ubuntu-26.04-snapshot4-desktop-amd64.iso                                                   2026-02-26%2007:07:29+0000                      6838599680      -                                               200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-26.04-snapshot4-desktop-amd64.iso                     2026-02-26%2007:07:29+0000                      6838599680      Ubuntu%2026.04%20LTS%20amd64                :_DIRS_RMAK_:/ubuntu-26.04-snapshot4-desktop-amd64_nocloud.iso                          -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-26.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-26.04/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/ubuntu_desktop                                                    2026-03-14%2013:29:12+0000                      -                                                                                       c           
liveinst    o           ubuntu-desktop-26.04-daily              Ubuntu%2026.04%20Desktop%20daily        ubuntu-26.04            ubuntu-26.04            2026-04-23      2031-05-29      https://cdimage.ubuntu.com/daily-live/current/resolute-desktop-amd64.iso                                                                        https://cdimage.ubuntu.com/daily-live/current/resolute-desktop-amd64.iso                                                                        2026-03-16%2006:59:48+0000                      6938460160      2026-03-19%2010:00:22+0000                      200             :_DIRS_ISOS_:/linux/ubuntu/resolute-desktop-amd64.iso                                   2026-03-16%2006:59:48+0000                      6938460160      Ubuntu%2026.04%20LTS%20amd64                :_DIRS_RMAK_:/resolute-desktop-amd64_nocloud.iso                                        -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-26.04-daily/casper/initrd                                  :_DIRS_LOAD_:/ubuntu-desktop-26.04-daily/casper/vmlinuz                                 :_DIRS_CONF_:/nocloud/ubuntu_desktop                                                    2026-03-14%2013:29:12+0000                      -                                                                                       c           
liveinst    m           menu-entry                              %20                                     -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
live        m           menu-entry                              Live%20media%20Live%20mode              -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
live        L           debian-live-11-standard                 Debian%2011%20Live%20standard           debian-11.0             debian-11.0             2021-08-14      2024-08-15      https://cdimage.debian.org/cdimage/archive/latest-oldoldstable-live/amd64/iso-hybrid/debian-live-11.[0-9.]*-amd64-standard.iso                  -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/debian/debian-live-11.11.0-amd64-standard.iso                       -                                               -               -                                           :_DIRS_RMAK_:/debian-live-11.11.0-amd64-standard_preseed.iso                            -                                               -               -                                           :_DIRS_LOAD_:/debian-live-11-standard/live/initrd.img-5.10.0-32-amd64                   :_DIRS_LOAD_:/debian-live-11-standard/live/vmlinuz-5.10.0-32-amd64                      :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        =           debian-live-12-standard                 Debian%2012%20Live%20standard           debian-12.0             debian-12.0             2023-06-10      2026-06-10      https://cdimage.debian.org/cdimage/archive/latest-oldstable-live/amd64/iso-hybrid/debian-live-12.[0-9.]*-amd64-standard.iso                     -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/debian/debian-live-12.12.0-amd64-standard.iso                       -                                               -               -                                           :_DIRS_RMAK_:/debian-live-12.12.0-amd64-standard_preseed.iso                            -                                               -               -                                           :_DIRS_LOAD_:/debian-live-12-standard/live/initrd.img                                   :_DIRS_LOAD_:/debian-live-12-standard/live/vmlinuz                                      :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        =           debian-live-13-standard                 Debian%2013%20Live%20standard           debian-13.0             debian-13.0             2025-08-09      2028-08-09      https://cdimage.debian.org/cdimage/release/current-live/amd64/iso-hybrid/debian-live-13.[0-9.]*-amd64-standard.iso                              -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/debian/debian-live-13.2.0-amd64-standard.iso                        -                                               -               -                                           :_DIRS_RMAK_:/debian-live-13.1.0-amd64-standard_preseed.iso                             -                                               -               -                                           :_DIRS_LOAD_:/debian-live-13-standard/live/initrd.img                                   :_DIRS_LOAD_:/debian-live-13-standard/live/vmlinuz                                      :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        =           debian-live-testing-standard            Debian%20testing%20Live%20standard      debian-testing          debian-testing          20xx-xx-xx      20xx-xx-xx      https://cdimage.debian.org/cdimage/weekly-live-builds/amd64/iso-hybrid/debian-live-testing-amd64-standard.iso                                   -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/debian/debian-live-testing-amd64-standard.iso                       -                                               -               -                                           :_DIRS_RMAK_:/debian-live-testing-amd64-standard_preseed.iso                            -                                               -               -                                           :_DIRS_LOAD_:/debian-live-testing-standard/live/initrd.img                              :_DIRS_LOAD_:/debian-live-testing-standard/live/vmlinuz                                 :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        L           debian-live-11-gnome                    Debian%2011%20Live%20gnome              debian-11.0             debian-11.0             2021-08-14      2024-08-15      https://cdimage.debian.org/cdimage/archive/latest-oldoldstable-live/amd64/iso-hybrid/debian-live-11.[0-9.]*-amd64-gnome.iso                     -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/debian/debian-live-11.11.0-amd64-gnome.iso                          -                                               -               -                                           :_DIRS_RMAK_:/debian-live-11.11.0-amd64-gnome_preseed.iso                               -                                               -               -                                           :_DIRS_LOAD_:/debian-live-11-gnome/live/initrd.img-5.10.0-32-amd64                      :_DIRS_LOAD_:/debian-live-11-gnome/live/vmlinuz-5.10.0-32-amd64                         :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        o           debian-live-12-gnome                    Debian%2012%20Live%20gnome              debian-12.0             debian-12.0             2023-06-10      2026-06-10      https://cdimage.debian.org/cdimage/archive/latest-oldstable-live/amd64/iso-hybrid/debian-live-12.[0-9.]*-amd64-gnome.iso                        https://cdimage.debian.org/cdimage/archive/latest-oldstable-live/amd64/iso-hybrid/debian-live-12.13.0-amd64-gnome.iso                           2026-01-10%2022:28:35+0000                      3533078528      -                                               200             :_DIRS_ISOS_:/linux/debian/debian-live-12.13.0-amd64-gnome.iso                          2026-01-10%2022:28:35+0000                      3533078528      d-live%2012.13.0%20gn%20amd64               :_DIRS_RMAK_:/debian-live-12.12.0-amd64-gnome_preseed.iso                               -                                               -               -                                           :_DIRS_LOAD_:/debian-live-12-gnome/live/initrd.img                                      :_DIRS_LOAD_:/debian-live-12-gnome/live/vmlinuz                                         :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       c           
live        o           debian-live-13-gnome                    Debian%2013%20Live%20gnome              debian-13.0             debian-13.0             2025-08-09      2028-08-09      https://cdimage.debian.org/cdimage/release/current-live/amd64/iso-hybrid/debian-live-13.[0-9.]*-amd64-gnome.iso                                 https://cdimage.debian.org/cdimage/release/current-live/amd64/iso-hybrid/debian-live-13.4.0-amd64-gnome.iso                                     2026-03-14%2011:25:23+0000                      3797270528      -                                               200             :_DIRS_ISOS_:/linux/debian/debian-live-13.4.0-amd64-gnome.iso                           2026-03-14%2011:25:23+0000                      3797270528      d-live%2013.4.0%20gn%20amd64                :_DIRS_RMAK_:/debian-live-13.1.0-amd64-gnome_preseed.iso                                -                                               -               -                                           :_DIRS_LOAD_:/debian-live-13-gnome/live/initrd.img                                      :_DIRS_LOAD_:/debian-live-13-gnome/live/vmlinuz                                         :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       c           
live        o           debian-live-testing-gnome               Debian%20testing%20Live%20gnome         debian-testing          debian-testing          20xx-xx-xx      20xx-xx-xx      https://cdimage.debian.org/cdimage/weekly-live-builds/amd64/iso-hybrid/debian-live-testing-amd64-gnome.iso                                      https://cdimage.debian.org/cdimage/weekly-live-builds/amd64/iso-hybrid/debian-live-testing-amd64-gnome.iso                                      2026-03-16%2002:10:10+0000                      4520355840      2026-03-19%2010:00:35+0000                      200             :_DIRS_ISOS_:/linux/debian/debian-live-testing-amd64-gnome.iso                          2026-03-16%2002:10:10+0000                      4520355840      d-live%20testing%20gn%20amd64               :_DIRS_RMAK_:/debian-live-testing-amd64-gnome_preseed.iso                               -                                               -               -                                           :_DIRS_LOAD_:/debian-live-testing-gnome/live/initrd.img                                 :_DIRS_LOAD_:/debian-live-testing-gnome/live/vmlinuz                                    :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       c           
live        L           debian-live-11-lxde                     Debian%2011%20Live%20lxde               debian-11.0             debian-11.0             2021-08-14      2024-08-15      https://cdimage.debian.org/cdimage/archive/latest-oldoldstable-live/amd64/iso-hybrid/debian-live-11.[0-9.]*-amd64-lxde.iso                      -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/debian/debian-live-11.11.0-amd64-lxde.iso                           -                                               -               -                                           :_DIRS_RMAK_:/debian-live-11.11.0-amd64-lxde_preseed.iso                                -                                               -               -                                           :_DIRS_LOAD_:/debian-live-11-lxde/live/initrd.img-5.10.0-32-amd64                       :_DIRS_LOAD_:/debian-live-11-lxde/live/vmlinuz-5.10.0-32-amd64                          :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        =           debian-live-12-lxde                     Debian%2012%20Live%20lxde               debian-12.0             debian-12.0             2023-06-10      2026-06-10      https://cdimage.debian.org/cdimage/archive/latest-oldstable-live/amd64/iso-hybrid/debian-live-12.[0-9.]*-amd64-lxde.iso                         -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/debian/debian-live-12.12.0-amd64-lxde.iso                           -                                               -               -                                           :_DIRS_RMAK_:/debian-live-12.12.0-amd64-lxde_preseed.iso                                -                                               -               -                                           :_DIRS_LOAD_:/debian-live-12-lxde/live/initrd.img                                       :_DIRS_LOAD_:/debian-live-12-lxde/live/vmlinuz                                          :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        =           debian-live-13-lxde                     Debian%2013%20Live%20lxde               debian-13.0             debian-13.0             2025-08-09      2028-08-09      https://cdimage.debian.org/cdimage/release/current-live/amd64/iso-hybrid/debian-live-13.[0-9.]*-amd64-lxde.iso                                  -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/debian/debian-live-13.2.0-amd64-lxde.iso                            -                                               -               -                                           :_DIRS_RMAK_:/debian-live-13.1.0-amd64-lxde_preseed.iso                                 -                                               -               -                                           :_DIRS_LOAD_:/debian-live-13-lxde/live/initrd.img                                       :_DIRS_LOAD_:/debian-live-13-lxde/live/vmlinuz                                          :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        =           debian-live-testing-lxde                Debian%20testing%20Live%20lxde          debian-testing          debian-testing          20xx-xx-xx      20xx-xx-xx      https://cdimage.debian.org/cdimage/weekly-live-builds/amd64/iso-hybrid/debian-live-testing-amd64-lxde.iso                                       -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/debian/debian-live-testing-amd64-lxde.iso                           -                                               -               -                                           :_DIRS_RMAK_:/debian-live-testing-amd64-lxde_preseed.iso                                -                                               -               -                                           :_DIRS_LOAD_:/debian-live-testing-lxde/live/initrd.img                                  :_DIRS_LOAD_:/debian-live-testing-lxde/live/vmlinuz                                     :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        L           ubuntu-desktop-20.04                    Ubuntu%2020.04%20Desktop                ubuntu-20.04            ubuntu-20.04            2020-04-23      2025-05-29      https://releases.ubuntu.com/20.04/ubuntu-20.04[0-9.]*-desktop-amd64.iso                                                                         -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/ubuntu/ubuntu-20.04.6-desktop-amd64.iso                             -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-20.04.6-desktop-amd64_preseed.iso                                  -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-20.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-20.04/casper/vmlinuz                                       :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        S           ubuntu-desktop-22.04                    Ubuntu%2022.04%20Desktop                ubuntu-22.04            ubuntu-22.04            2022-04-21      2027-06-01      https://releases.ubuntu.com/22.04/ubuntu-22.04[0-9.]*-desktop-amd64.iso                                                                         -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/ubuntu/ubuntu-22.04.5-desktop-amd64.iso                             -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-22.04.5-desktop-amd64_preseed.iso                                  -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-22.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-22.04/casper/vmlinuz                                       :_DIRS_CONF_:/preseed/-                                                                 -                                               -                                                                                       -           
live        o           ubuntu-desktop-24.04                    Ubuntu%2024.04%20Desktop                ubuntu-24.04            ubuntu-24.04            2024-04-25      2029-05-31      https://releases.ubuntu.com/24.04/ubuntu-24.04[0-9.]*-desktop-amd64.iso                                                                         https://releases.ubuntu.com/24.04/ubuntu-24.04.4-desktop-amd64.iso                                                                              2026-02-10%2001:41:25+0000                      6655619072      -                                               200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-24.04.4-desktop-amd64.iso                             2026-02-10%2001:41:25+0000                      6655619072      Ubuntu%2024.04.4%20LTS%20amd64              :_DIRS_RMAK_:/ubuntu-24.04.3-desktop-amd64_nocloud.iso                                  -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-24.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-24.04/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/-                                                                 -                                               -                                                                                       c           
live        x           ubuntu-desktop-24.10                    Ubuntu%2024.10%20Desktop                ubuntu-24.10            ubuntu-24.10            2024-10-10      2025-07-10      https://releases.ubuntu.com/24.10/ubuntu-24.10[0-9.]*-desktop-amd64.iso                                                                         -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/ubuntu/ubuntu-24.10-desktop-amd64.iso                               -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-24.10-desktop-amd64_nocloud.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-24.10/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-24.10/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/-                                                                 -                                               -                                                                                       -           
live        x           ubuntu-desktop-25.04                    Ubuntu%2025.04%20Desktop                ubuntu-25.04            ubuntu-25.04            2025-04-17      2026-01-15      https://releases.ubuntu.com/25.04/ubuntu-25.04[0-9.]*-desktop-amd64.iso                                                                         -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/linux/ubuntu/ubuntu-25.04-desktop-amd64.iso                               -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-25.04-desktop-amd64_nocloud.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-25.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-25.04/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/-                                                                 -                                               -                                                                                       -           
live        o           ubuntu-desktop-25.10                    Ubuntu%2025.10%20Desktop                ubuntu-25.10            ubuntu-25.10            2025-10-09      2026-07-09      https://releases.ubuntu.com/25.10/ubuntu-25.10[0-9.]*-desktop-amd64.iso                                                                         https://releases.ubuntu.com/25.10/ubuntu-25.10-desktop-amd64.iso                                                                                2025-10-07%2003:55:53+0000                      5702520832      -                                               200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-25.10-desktop-amd64.iso                               2025-10-07%2003:55:53+0000                      5702520832      Ubuntu%2025.10%20amd64                      :_DIRS_RMAK_:/ubuntu-25.10-desktop-amd64_nocloud.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-25.10/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-25.10/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/-                                                                 -                                               -                                                                                       c           
live        o           ubuntu-desktop-26.04                    Ubuntu%2026.04%20Desktop                ubuntu-26.04            ubuntu-26.04            2026-04-23      2031-05-29      https://releases.ubuntu.com/26.04/ubuntu-26.04[0-9.]*-desktop-amd64.iso                                                                         https://releases.ubuntu.com/26.04/ubuntu-26.04[0-9.]*-desktop-amd64.iso                                                                         -                                               -               2026-03-19%2010:00:44+0000                      404             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-26.04-desktop-amd64.iso                               -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-26.04-desktop-amd64_nocloud.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-26.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-26.04/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/-                                                                 -                                               -                                                                                       e           
live        o           ubuntu-desktop-26.04                    Ubuntu%2026.04%20Desktop                ubuntu-26.04            ubuntu-26.04            2026-04-23      2031-05-29      https://cdimage.ubuntu.com/releases/26.04/snapshot-[0-9.]*/ubuntu-26.04-snapshot[0-9.]*-desktop-amd64.iso                                       https://cdimage.ubuntu.com/releases/26.04/snapshot-4/ubuntu-26.04-snapshot4-desktop-amd64.iso                                                   2026-02-26%2007:07:29+0000                      6838599680      -                                               200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-26.04-snapshot4-desktop-amd64.iso                     2026-02-26%2007:07:29+0000                      6838599680      Ubuntu%2026.04%20LTS%20amd64                :_DIRS_RMAK_:/ubuntu-26.04-desktop-amd64_nocloud.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-desktop-26.04/casper/initrd                                        :_DIRS_LOAD_:/ubuntu-desktop-26.04/casper/vmlinuz                                       :_DIRS_CONF_:/nocloud/-                                                                 -                                               -                                                                                       c           
live        o           almalinux-live-10                       Alma%20Linux%2010%20Live                almalinux-10            almalinux-10.0          2025-05-27      20xx-xx-xx      https://repo.almalinux.org/almalinux/10/live/x86_64/AlmaLinux-10-latest-x86_64-Live-GNOME.iso                                                   https://repo.almalinux.org/almalinux/10/live/x86_64/AlmaLinux-10-latest-x86_64-Live-GNOME.iso                                                   2025-11-24%2016:57:15+0000                      1804789760      2026-03-19%2010:00:49+0000                      200             :_DIRS_ISOS_:/linux/almalinux/AlmaLinux-10-latest-x86_64-Live-GNOME.iso                 2025-11-24%2016:57:15+0000                      1804789760      AlmaLinux-10_1-x86_64-GNOME                 :_DIRS_RMAK_:/AlmaLinux-10-latest-x86_64-Live-GNOME_kickstart.iso                       -                                               -               -                                           :_DIRS_LOAD_:/almalinux-live-10/images/pxeboot/initrd.img                               :_DIRS_LOAD_:/almalinux-live-10/images/pxeboot/vmlinuz                                  :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       c           
live        m           menu-entry                              %20                                     -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
tool        m           menu-entry                              System%20tools                          -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
